ID,target
mp-5938,0.3
mp-717,0.19
mp-7475,0.3
mp-755225,0.22
mp-760396,0.27
mp-8125,0.16
mp-862672,0.3
mp-862788,0.29
mp-865897,0.28
mp-867304,0.29
mp-974782,0.38
mp-974943,0.29
mp-978907,0.42
mp-979923,0.32
mp-979967,0.2
mp-995197,0.29
mp-999496,0.22
mp-1010071,0.29
mp-1029334,0.29
mp-1029739,0.17
mp-1029943,0.23
mp-1095534,0.19
mp-1347,0.27
mp-1405,0.19
mp-15120,0.31
mp-1860,0.25
mp-20796,0.51
mp-20906,0.32
mp-21477,0.08
mp-22191,0.3
mp-2221,0.32
mp-22707,0.25
mp-22792,0.39
mp-22801,0.29
mp-22908,0.14
mp-23268,0.27
mp-27315,0.29
mp-30785,0.26
mp-3515,0.21
mp-4454,0.29
mp-545820,0.24
mp-567197,0.27
mp-567657,0.33
mp-568306,0.35
mp-574599,0.48
mp-7384,0.31
mp-763051,0.23
mp-8436,0.28
mp-861978,0.29
mp-864783,0.24
mp-864980,0.26
mp-865515,0.25
mp-865947,0.3
mp-867214,0.3
mp-8732,0.23
mp-94,0.33
mp-973123,0.42
mp-976150,0.31
mp-976265,0.38
mp-977398,0.44
mp-9844,0.34
mp-997100,0.3
mp-9987,0.24
mp-1009495,0.62
mp-1009838,0.28
mp-1025549,0.37
mp-1077098,0.27
mp-11318,0.34
mp-11621,0.35
mp-12277,0.22
mp-12381,0.34
mp-12766,0.53
mp-13175,0.41
mp-13334,0.31
mp-1483,0.33
mp-1519,0.23
mp-16327,0.29
mp-17875,0.32
mp-21029,0.36
mp-2229,0.33
mp-2233,0.42
mp-22921,0.25
mp-22937,0.25
mp-31452,0.34
mp-3346,0.29
mp-5157,0.19
mp-5318,0.29
mp-545512,0.32
mp-555064,0.28
mp-568598,0.29
mp-569396,0.16
mp-570935,0.34
mp-631552,6.02
mp-688785,0.32
mp-7192,0.27
mp-780880,0.3
mp-7959,0.26
mp-8415,0.3
mp-8543,0.27
mp-862964,0.24
mp-865028,0.29
mp-936,0.3
mp-961668,0.42
mp-971673,0.28
mp-972794,0.42
mp-977218,0.29
mp-984744,0.19
mp-9985,0.25
mp-1002188,0.25
mp-1017552,0.38
mp-10616,0.23
mp-12524,0.51
mp-13649,0.33
mp-156,0.24
mp-15657,0.27
mp-18988,0.22
mp-19886,0.33
mp-21340,0.31
mp-21372,0.27
mp-22151,0.35
mp-2263,0.3
mp-22851,0.41
mp-22905,0.23
mp-252,0.21
mp-28336,0.29
mp-28614,0.39
mp-30844,0.45
mp-31140,1.89
mp-3159,0.26
mp-37657,0.3
mp-3998,0.27
mp-4177,0.27
mp-4514,0.31
mp-545999,0.48
mp-5529,0.32
mp-557057,0.33
mp-567538,0.3
mp-601193,0.53
mp-601257,0.36
mp-754065,0.38
mp-759877,0.37
mp-8578,0.17
mp-861640,0.32
mp-864616,0.25
mp-865342,0.34
mp-866004,0.35
mp-946,0.31
mp-961685,0.23
mp-974415,0.47
mp-976600,0.35
mp-984351,0.42
mp-1018062,0.34
mp-10219,0.33
mp-10708,0.34
mp-1120,0.33
mp-15779,0.26
mp-1623,0.34
mp-19146,0.28
mp-20327,0.22
mp-20826,0.25
mp-22915,-0.65
mp-23230,0.26
mp-23722,0.13
mp-24152,0.29
mp-29207,0.27
mp-30533,0.3
mp-30849,0.35
mp-34289,0.21
mp-408,0.17
mp-42022,0.17
mp-4248,0.26
mp-448,0.41
mp-4626,0.3
mp-4903,0.24
mp-4969,0.28
mp-4972,0.33
mp-541899,0.23
mp-542583,0.22
mp-545598,0.33
mp-552185,0.38
mp-552292,0.27
mp-558636,0.25
mp-558838,0.22
mp-568055,0.21
mp-570017,0.37
mp-571166,0.32
mp-754711,0.27
mp-862321,0.37
mp-862679,0.25
mp-862740,0.32
mp-8642,0.28
mp-865965,0.19
mp-9063,0.28
mp-972828,0.34
mp-974221,0.34
mp-976061,0.04
mp-997590,0.27
mvc-10478,0.31
mp-1009594,0.3
mp-1025257,0.28
mp-1025291,0.24
mp-1029532,0.27
mp-10677,0.3
mp-10732,0.27
mp-11737,0.23
mp-11770,0.33
mp-12759,0.39
mp-13051,0.32
mp-13797,0.17
mp-13916,0.21
mp-1584,0.35
mp-18717,0.4
mp-22255,0.35
mp-27219,0.32
mp-29617,0.41
mp-30686,0.25
mp-3105,0.47
mp-4520,0.27
mp-4636,0.35
mp-554355,0.21
mp-567744,0.3
mp-567818,0.32
mp-569535,0.21
mp-5724,0.07
mp-576,0.21
mp-578606,0.17
mp-581712,0.5
mp-5852,0.25
mp-5986,0.23
mp-632657,0.28
mp-643754,0.36
mp-6498,0.3
mp-66,0.07
mp-685146,0.33
mp-685941,0.3
mp-754883,0.24
mp-7555,0.36
mp-796,0.45
mp-827,0.26
mp-839,0.33
mp-862632,0.22
mp-865308,0.32
mp-865708,0.33
mp-865966,0.28
mp-867241,0.37
mp-867842,0.29
mp-984628,0.34
mp-9888,0.23
mp-10074,0.09
mp-1009695,0.16
mp-10133,0.18
mp-1025187,0.35
mp-11573,0.34
mp-12854,0.3
mp-1429,0.37
mp-16318,0.25
mp-16731,0.13
mp-19079,0.42
mp-22400,0.34
mp-2264,0.23
mp-23244,0.23
mp-2682,0.26
mp-28,0.13
mp-29136,0.31
mp-3660,0.26
mp-3838,0.24
mp-3958,0.29
mp-4259,0.24
mp-4531,0.29
mp-4612,0.31
mp-546500,0.37
mp-5478,0.38
mp-5639,0.23
mp-567337,0.28
mp-567652,0.3
mp-5693,0.25
mp-619032,0.48
mp-6812,0.29
mp-6917,0.25
mp-753693,0.34
mp-754344,0.3
mp-754678,0.27
mp-756132,0.36
mp-758104,0.33
mp-767525,0.18
mp-8276,0.22
mp-8511,0.29
mp-861652,0.24
mp-862781,0.29
mp-865257,0.35
mp-866219,0.27
mp-961682,0.23
mp-961710,0.39
mp-972237,0.54
mp-972408,0.26
mp-983594,0.71
mp-988,0.28
mp-996954,0.45
mp-997004,0.28
mvc-11225,0.37
mp-1008669,0.36
mp-1014252,0.25
mp-1029336,0.38
mp-1039055,0.33
mp-1078,0.26
mp-11374,0.35
mp-12079,0.21
mp-12965,0.29
mp-1326,0.44
mp-1486,0.44
mp-16523,0.36
mp-1761,0.3
mp-22722,0.32
mp-2363,0.35
mp-28945,0.27
mp-29941,0.41
mp-30357,0.3
mp-3887,0.16
mp-416,0.34
mp-423,0.38
mp-4982,0.3
mp-5048,0.3
mp-5268,0.29
mp-541754,0.24
mp-570259,0.26
mp-571440,0.26
mp-6960,0.32
mp-772,0.59
mp-7938,0.25
mp-7939,0.24
mp-8221,0.31
mp-8582,0.27
mp-861479,0.26
mp-862604,0.27
mp-862755,0.33
mp-862790,0.32
mp-862844,0.29
mp-862977,0.39
mp-863743,0.33
mp-864639,0.31
mp-864758,0.39
mp-864761,0.38
mp-866204,0.35
mp-973,0.3
mp-973910,0.37
mp-974474,0.32
mp-975284,0.16
mp-977563,0.34
mp-978952,0.31
mp-999060,0.31
mp-999188,0.44
mp-1001612,0.21
mp-1013529,0.05
mp-1013588,0.41
mp-1016841,0.36
mp-1018725,0.24
mp-1018818,0.29
mp-10194,0.29
mp-1021311,0.24
mp-1039262,0.34
mp-11366,0.34
mp-12723,0.33
mp-1683,0.26
mp-18943,0.35
mp-20791,0.28
mp-21297,0.22
mp-2145,1.04
mp-22033,0.32
mp-22558,0.36
mp-22747,0.26
mp-2663,0.33
mp-28835,0.22
mp-29731,0.29
mp-30433,0.3
mp-30563,0.29
mp-315,0.36
mp-432,0.4
mp-4978,0.2
mp-510198,0.29
mp-510401,0.22
mp-54,0.29
mp-556605,0.29
mp-568560,0.33
mp-569833,0.31
mp-581786,0.34
mp-675880,0.31
mp-7558,0.21
mp-7880,0.21
mp-8033,0.37
mp-861661,0.37
mp-862613,0.25
mp-862956,0.4
mp-865663,0.32
mp-865982,0.39
mp-971733,0.41
mp-977358,0.35
mp-978524,0.51
mp-978529,0.37
mp-980760,0.3
mp-983412,0.72
mvc-11155,0.32
mp-1001784,0.21
mp-1007961,0.21
mp-1009640,0.86
mp-1025267,0.32
mp-1025345,0.19
mp-1029878,0.36
mp-1038915,-1.61
mp-1186,0.21
mp-13480,1.81
mp-1408,0.5
mp-14628,0.39
mp-1509,0.23
mp-1775,0.38
mp-1865,0.34
mp-18775,0.34
mp-19387,0.34
mp-20086,0.2
mp-21328,0.42
mp-21363,0.25
mp-22878,0.38
mp-23918,0.29
mp-29011,0.34
mp-37307,0.28
mp-404,0.29
mp-550566,0.34
mp-561419,0.18
mp-631,0.22
mp-631480,0.68
mp-769673,0.42
mp-861645,0.26
mp-864844,-0.83
mp-865482,0.33
mp-961674,0.47
mp-972337,0.3
mp-974523,0.33
mp-980669,0.28
mp-982370,0.41
mp-989388,0.06
mp-9945,0.27
mp-999054,0.32
mp-999120,0.25
mp-999207,0.22
mp-999549,0.24
mvc-678,0.18
mp-1006112,-0.06
mp-1008806,0.44
mp-1014264,0.55
mp-10155,0.23
mp-1017529,0.27
mp-1025357,0.25
mp-1029294,0.26
mp-1029357,0.29
mp-1029395,0.26
mp-11011,0.25
mp-11293,0.31
mp-12742,0.36
mp-1327,0.24
mp-17524,0.19
mp-20193,0.26
mp-219,0.25
mp-22220,0.29
mp-22566,0.29
mp-2310,0.34
mp-2685,0.36
mp-34023,-0.15
mp-555321,0.3
mp-558078,0.27
mp-570922,0.18
mp-728,0.31
mp-7543,0.48
mp-754417,0.25
mp-755435,0.37
mp-823,0.33
mp-832,0.35
mp-864981,0.36
mp-867870,0.24
mp-9349,0.22
mp-9381,0.28
mp-973434,-0.27
mp-981,0.29
mp-10033,0.24
mp-1003637,0.27
mp-1008555,0.5
mp-1008650,0.21
mp-1013524,0.2
mp-1018071,0.39
mp-10192,0.21
mp-110,0.47
mp-11019,0.33
mp-12104,0.18
mp-12743,0.17
mp-13203,0.23
mp-1336,0.4
mp-1500,0.25
mp-17092,0.29
mp-1926,0.35
mp-2030,0.15
mp-2070,0.25
mp-21376,0.47
mp-2203,0.3
mp-29403,0.13
mp-3006,0.2
mp-37501,0.35
mp-3792,0.25
mp-4343,0.26
mp-4897,0.38
mp-4998,0.34
mp-556464,0.28
mp-5615,0.23
mp-567314,0.37
mp-569458,0.2
mp-581833,0.32
mp-632442,0.24
mp-668,0.19
mp-754588,0.31
mp-7819,0.38
mp-861498,0.35
mp-861975,0.39
mp-864790,0.25
mp-865400,0.39
mp-865493,0.3
mp-866180,0.17
mp-866288,0.37
mp-9223,0.27
mp-972326,0.29
mp-973111,0.54
mp-974395,0.34
mp-975515,0.25
mp-983430,0.43
mp-1025316,0.23
mp-12594,0.34
mp-12678,0.34
mp-14793,0.25
mp-1640,0.29
mp-1709,0.15
mp-20814,0.24
mp-21171,0.32
mp-21290,0.35
mp-22297,0.53
mp-2254,0.28
mp-23183,0.28
mp-2327,0.34
mp-28232,0.31
mp-28591,0.18
mp-2965,0.25
mp-29742,0.26
mp-30139,-0.16
mp-30437,0.33
mp-30805,0.3
mp-30834,0.36
mp-5274,0.32
mp-5504,0.31
mp-556939,0.13
mp-560663,0.24
mp-567551,0.16
mp-568803,0.14
mp-570528,0.47
mp-631308,0.7
mp-632,0.37
mp-696572,0.38
mp-755,0.23
mp-758302,0.39
mp-760483,0.27
mp-863685,0.39
mp-864975,0.48
mp-866080,0.31
mp-867189,0.29
mp-8781,0.26
mp-972222,0.27
mp-972984,0.27
mp-976596,0.28
mp-980940,1.81
mp-981209,0.47
mp-981312,0.3
mp-997034,0.31
mp-999142,0.26
mvc-11012,0.26
mp-1025140,0.21
mp-10284,0.21
mp-10519,0.32
mp-1190,0.3
mp-13033,0.33
mp-13964,0.23
mp-14790,0.23
mp-15885,0.26
mp-1628,0.38
mp-16314,0.29
mp-1849,0.28
mp-1874,1.27
mp-1885,0.28
mp-19420,0.26
mp-19832,0.27
mp-1994,0.13
mp-20495,-1.31
mp-20865,0.23
mp-2134,0.18
mp-21405,0.23
mp-2750,0.24
mp-2776,0.42
mp-30178,0.26
mp-30490,0.28
mp-30555,0.31
mp-30683,0.24
mp-31072,0.5
mp-31459,0.33
mp-33137,0.31
mp-504723,0.27
mp-541449,0.22
mp-636328,0.29
mp-697133,-0.47
mp-7559,0.29
mp-758741,0.29
mp-775910,0.28
mp-7962,0.35
mp-864840,0.34
mp-864953,0.31
mp-865545,0.38
mp-867158,0.32
mp-867275,0.32
mp-867761,0.3
mp-867861,0.27
mp-9029,0.26
mp-972205,0.28
mp-974641,0.46
mp-975043,0.34
mp-975439,0.36
mp-977559,0.17
mp-979057,0.31
mp-980059,0.39
mp-1021499,0.34
mp-1025022,0.35
mp-1039383,0.35
mp-10706,0.25
mp-11113,0.18
mp-13098,0.78
mp-13270,0.36
mp-1558,0.32
mp-16342,0.23
mp-20207,0.37
mp-20805,0.37
mp-20941,0.26
mp-2128,0.32
mp-22889,0.21
mp-23222,0.2
mp-2406,0.33
mp-24151,0.25
mp-24504,0.29
mp-28980,0.27
mp-29596,0.28
mp-30459,0.25
mp-31053,0.26
mp-31339,0.36
mp-3579,0.22
mp-36029,0.33
mp-37614,0.27
mp-559051,0.31
mp-569697,0.25
mp-570334,1.04
mp-571,0.42
mp-571122,0.27
mp-7089,0.24
mp-753721,0.28
mp-754126,0.43
mp-754752,0.35
mp-758006,0.31
mp-761556,0.29
mp-8407,0.19
mp-855,0.13
mp-862666,0.37
mp-862954,0.3
mp-8641,0.7
mp-864933,0.38
mp-865038,0.31
mp-865929,0.36
mp-867187,0.31
mp-867347,0.25
mp-875,0.29
mp-899,-1.55
mp-971706,0.33
mp-972220,0.33
mp-973174,0.35
mp-973966,0.22
mp-974372,-8.24
mp-976424,0.43
mp-997012,0.42
mvc-3769,0.36
mp-10105,0.3
mp-1016903,0.29
mp-1016926,0.39
mp-10463,0.34
mp-10647,0.48
mp-1140,0.38
mp-11882,0.42
mp-11957,0.29
mp-1199,0.34
mp-12628,-0.24
mp-12855,0.28
mp-13141,0.52
mp-1518,0.3
mp-1684,0.42
mp-1903,0.22
mp-21198,0.25
mp-2706,0.17
mp-2756,0.21
mp-31212,0.27
mp-3345,0.3
mp-5431,0.28
mp-545529,0.31
mp-567891,0.36
mp-568333,0.25
mp-568346,0.3
mp-568789,0.24
mp-569298,0.26
mp-570197,0.39
mp-574438,0.48
mp-631529,0.55
mp-647,0.27
mp-7601,0.34
mp-8219,0.3
mp-825,0.34
mp-862663,0.4
mp-862710,0.37
mp-867267,0.32
mp-9563,0.21
mp-973058,0.26
mp-973276,0.36
mp-973756,0.27
mp-973874,0.28
mp-974511,0.46
mp-984358,0.5
mp-984745,0.39
mp-1001011,0.33
mp-10069,0.23
mp-1007,0.25
mp-1008688,-0.66
mp-1009127,0.52
mp-1013584,0.27
mp-1023132,0.26
mp-1025456,0.32
mp-1029791,0.28
mp-11478,0.57
mp-11832,0.33
mp-1214,0.25
mp-1425,0.33
mp-14344,0.2
mp-1492,0.29
mp-1594,0.39
mp-1608,0.43
mp-16522,0.38
mp-19405,0.39
mp-20,0.22
mp-20128,0.23
mp-20353,0.25
mp-21211,0.41
mp-21425,0.3
mp-22300,0.32
mp-22646,0.38
mp-22978,0.28
mp-23197,0.52
mp-23205,0.28
mp-2517,0.25
mp-2619,0.26
mp-2657,0.28
mp-27425,0.27
mp-295,0.21
mp-2961,0.29
mp-31330,0.35
mp-34,0.27
mp-4408,0.27
mp-542172,0.16
mp-559470,0.4
mp-568827,0.1
mp-5967,0.27
mp-616575,0.35
mp-631373,0.61
mp-675460,0.3
mp-753671,0.12
mp-775831,0.2
mp-776456,0.32
mp-861724,0.42
mp-864628,0.4
mp-865224,0.26
mp-865978,0.3
mp-866214,0.24
mp-867145,0.27
mp-867792,0.31
mp-894,0.34
mp-977382,0.34
mp-997006,0.37
mp-1000,0.24
mp-1016827,0.25
mp-1017591,0.26
mp-1018121,0.15
mp-1019105,0.27
mp-1021323,0.19
mp-1029269,0.27
mp-10886,0.31
mp-10887,0.33
mp-1251,0.32
mp-12801,0.4
mp-15795,0.23
mp-16483,0.26
mp-19740,0.35
mp-20059,0.21
mp-20261,0.3
mp-20456,0.32
mp-20725,0.33
mp-20841,0.28
mp-20928,0.23
mp-22120,0.32
mp-22384,0.35
mp-23856,0.25
mp-2417,0.31
mp-27861,0.25
mp-2935,0.17
mp-30209,0.32
mp-30472,0.29
mp-3255,0.3
mp-35143,0.38
mp-3799,0.26
mp-4043,0.22
mp-4152,0.24
mp-4255,0.31
mp-473,0.3
mp-505527,0.23
mp-5259,0.22
mp-546011,0.3
mp-5489,0.31
mp-553991,0.3
mp-557397,-0.03
mp-569,0.38
mp-569558,0.37
mp-569916,0.46
mp-570991,0.2
mp-5869,0.27
mp-632413,0.31
mp-755974,0.34
mp-770118,0.27
mp-7904,0.29
mp-864968,0.38
mp-865077,0.43
mp-865228,0.24
mp-865936,0.32
mp-9198,0.19
mp-972183,0.59
mp-973266,0.26
mp-976968,0.26
mp-981747,0.3
mp-998323,0.33
mp-998896,0.65
mp-10141,0.18
mp-1018098,0.29
mp-1025144,0.26
mp-1025354,0.25
mp-1025375,0.19
mp-10762,0.42
mp-10844,0.32
mp-1152,0.26
mp-11615,0.19
mp-11722,0.4
mp-13868,0.29
mp-1437,0.31
mp-18316,0.32
mp-19726,0.22
mp-19746,0.33
mp-21188,0.41
mp-23221,0.28
mp-2827,0.36
mp-3164,0.34
mp-3472,0.3
mp-4584,0.28
mp-561543,-0.04
mp-567832,0.25
mp-569775,0.24
mp-570001,0.28
mp-631423,0.63
mp-634676,0.28
mp-685194,0.27
mp-7431,0.31
mp-755263,0.25
mp-761872,0.31
mp-8134,0.39
mp-8389,0.3
mp-862260,0.36
mp-864650,0.29
mp-864907,0.37
mp-865872,0.36
mp-867751,0.42
mp-972241,0.32
mp-972522,0.34
mp-973352,-14.91
mp-976838,0.38
mp-999460,0.24
mp-1001602,0.29
mp-1009814,-0.11
mp-10106,0.17
mp-1021313,0.28
mp-1029520,0.33
mp-10684,0.52
mp-12899,0.21
mp-1513,0.29
mp-16337,0.24
mp-168,0.19
mp-17639,0.24
mp-1891,0.42
mp-19963,0.26
mp-22956,0.28
mp-23053,0.28
mp-23712,0.31
mp-2694,0.19
mp-29873,0.34
mp-30080,0.54
mp-30344,0.26
mp-3128,0.29
mp-547622,0.35
mp-556742,0.24
mp-568137,0.29
mp-571053,0.21
mp-631303,0.36
mp-644497,0.28
mp-647924,0.32
mp-685991,0.2
mp-7432,0.28
mp-753708,0.32
mp-754403,0.4
mp-754537,0.29
mp-755287,0.25
mp-862752,0.52
mp-863741,0.38
mp-864657,0.25
mp-864784,0.29
mp-864883,0.39
mp-865193,0.31
mp-8654,0.26
mp-8939,0.23
mp-973325,0.34
mp-989518,0.54
mp-997616,0.36
mp-999539,0.34
mp-1016875,0.95
mp-10228,0.24
mp-10955,0.12
mp-11490,0.28
mp-12750,0.34
mp-1534,0.34
mp-1575,0.37
mp-15901,0.24
mp-15968,0.24
mp-16766,0.37
mp-20400,0.35
mp-21484,0.21
mp-21503,0.2
mp-2173,0.17
mp-22307,0.25
mp-2470,0.33
mp-2672,0.29
mp-27839,0.31
mp-30581,0.3
mp-31405,0.49
mp-4633,0.32
mp-5251,0.29
mp-5304,0.23
mp-554107,0.29
mp-567397,0.29
mp-567842,0.11
mp-5788,0.24
mp-604318,0.33
mp-606949,0.19
mp-631296,-4.24
mp-631507,0.55
mp-643989,0.3
mp-676117,0.21
mp-6938,0.32
mp-7375,0.33
mp-755000,0.36
mp-758604,0.42
mp-7714,0.21
mp-8354,0.4
mp-862860,0.41
mp-862864,0.29
mp-862927,0.4
mp-862990,0.34
mp-865278,0.29
mp-865448,0.32
mp-865524,0.42
mp-865785,0.37
mp-865856,0.33
mp-865909,0.12
mp-867234,0.32
mp-867279,0.51
mp-961653,0.3
mp-971661,0.25
mp-972751,-0.21
mp-973572,0.31
mp-974435,0.27
mp-981547,0.29
mp-981550,0.46
mp-995434,0.32
mp-1013544,0.19
mp-1018786,0.26
mp-1018798,2.24
mp-1025220,0.37
mp-1043,0.43
mp-10645,0.5
mp-1081,0.21
mp-11818,0.21
mp-1415,0.22
mp-1627,0.24
mp-1670,0.31
mp-20097,0.43
mp-22079,0.33
mp-22461,0.29
mp-22639,0.37
mp-2444,0.34
mp-2598,0.26
mp-27164,0.18
mp-28480,0.24
mp-30435,0.36
mp-4475,0.31
mp-5625,0.4
mp-567588,0.36
mp-568077,0.32
mp-568654,0.36
mp-571330,0.25
mp-5784,0.28
mp-6102,0.32
mp-641365,0.33
mp-643264,0.21
mp-754875,0.26
mp-861930,0.47
mp-864923,0.5
mp-865641,0.32
mp-865707,0.33
mp-865877,0.33
mp-865991,0.26
mp-873,0.31
mp-8891,0.29
mp-8963,0.23
mp-962077,0.55
mp-972066,0.29
mp-973056,0.67
mp-974565,0.38
mp-976008,0.27
mp-977059,0.36
mp-977444,0.92
mp-978282,0.34
mp-978824,0.37
mp-980663,0.27
mp-981934,0.46
mp-983565,0.24
mp-985440,0.34
mp-10063,0.29
mp-1009731,0.33
mp-1009831,0.26
mp-1016886,1.06
mp-1018085,0.33
mp-1019087,0.37
mp-1025304,0.24
mp-10343,0.28
mp-10615,0.23
mp-10666,0.27
mp-13010,0.24
mp-1522,0.17
mp-16735,0.33
mp-1914,0.2
mp-22460,0.43
mp-22947,0.3
mp-23302,0.4
mp-23471,0.39
mp-246,0.31
mp-2646,0.32
mp-30871,0.43
mp-504741,0.29
mp-551918,0.27
mp-5915,0.35
mp-603,0.23
mp-631345,0.67
mp-631382,1.17
mp-631395,0.59
mp-7088,0.27
mp-7276,0.3
mp-7643,0.24
mp-775909,0.3
mp-861624,0.42
mp-863735,0.99
mp-865899,0.36
mp-8700,0.31
mp-961708,0.47
mp-962072,0.43
mp-9731,0.24
mp-973977,0.35
mp-975521,0.61
mp-978563,0.32
mp-985805,0.36
mp-1018087,0.37
mp-1018128,0.3
mp-1023924,0.24
mp-1025102,0.29
mp-1025282,0.24
mp-1025874,0.23
mp-12118,0.43
mp-1438,0.26
mp-14791,0.2
mp-179,0.43
mp-18850,0.29
mp-19762,0.45
mp-19816,0.31
mp-20227,0.22
mp-20338,0.25
mp-2235,0.34
mp-22609,0.24
mp-2493,0.28
mp-2534,0.23
mp-3679,0.27
mp-505782,0.3
mp-541289,0.3
mp-567749,0.28
mp-7877,0.22
mp-814,0.34
mp-863702,0.29
mp-864675,0.31
mp-864745,0.32
mp-866152,0.28
mp-9304,0.31
mp-961726,0.56
mp-978280,0.3
mp-9916,0.26
mp-996988,0.44
mp-999337,0.21
mp-10020,0.29
mp-1007660,0.29
mp-1007823,0.17
mp-1008872,0.19
mp-1009220,0.32
mp-1009493,0.47
mp-1019089,0.25
mp-10885,0.4
mp-11327,0.29
mp-11826,0.31
mp-12100,0.26
mp-16032,0.29
mp-16745,0.3
mp-18849,0.3
mp-22027,0.38
mp-22607,0.24
mp-22977,0.34
mp-2472,0.24
mp-2695,0.22
mp-279,0.3
mp-27984,0.29
mp-28782,0.31
mp-378,0.21
mp-4738,0.24
mp-505804,0.27
mp-5305,0.31
mp-541840,0.33
mp-568636,0.33
mp-570102,0.31
mp-571264,0.33
mp-754008,0.35
mp-7568,0.32
mp-775761,0.39
mp-861884,0.35
mp-862258,0.33
mp-863703,0.35
mp-865914,0.32
mp-865998,0.37
mp-9399,-0.05
mp-961713,0.23
mp-974948,0.69
mp-975198,0.12
mp-975608,0.23
mp-976229,0.34
mp-9912,0.24
mp-996980,0.41
mp-997094,0.32
mp-1016904,0.44
mp-1025044,0.4
mp-1025274,0.22
mp-1029498,0.17
mp-11977,0.38
mp-12359,0.34
mp-12761,0.4
mp-13463,0.31
mp-19059,0.4
mp-2008,0.18
mp-20485,0.23
mp-20686,0.3
mp-21090,0.3
mp-2301,0.23
mp-30381,0.19
mp-3762,0.23
mp-38194,0.3
mp-542,0.4
mp-546152,0.31
mp-548658,0.03
mp-567903,0.62
mp-568920,0.38
mp-570002,0.21
mp-5848,0.28
mp-6094,0.33
mp-669917,0.36
mp-7104,0.34
mp-753823,0.31
mp-7897,0.3
mp-830,0.25
mp-861594,0.35
mp-9085,0.25
mp-961712,0.21
mp-971702,0.29
mp-974810,0.45
mp-976446,0.3
mp-978502,0.45
mp-978976,0.32
mp-984082,0.32
mp-989563,0.24
mp-999355,0.42
mvc-11233,0.38
mp-1008557,0.22
mp-1009592,0.24
mp-1012551,0.31
mp-1014261,0.32
mp-10367,0.49
mp-12927,0.24
mp-13436,0.33
mp-13725,0.25
mp-1606,0.34
mp-18819,0.3
mp-21273,0.25
mp-2192,0.42
mp-2413,0.22
mp-255,0.34
mp-27396,0.24
mp-27934,0.34
mp-28049,0.32
mp-2949,0.31
mp-30672,0.3
mp-3194,0.2
mp-557938,0.31
mp-567601,0.31
mp-5948,0.26
mp-738,0.35
mp-754534,0.3
mp-755478,0.35
mp-770635,0.23
mp-862635,0.66
mp-865151,0.36
mp-865280,0.26
mp-865465,0.34
mp-865792,0.36
mp-866014,0.29
mp-866311,0.29
mp-867172,0.35
mp-867326,0.24
mp-867348,0.23
mp-867928,0.29
mp-8799,0.15
mp-9437,0.29
mp-1008374,0.22
mp-1009483,0.49
mp-1013547,0.23
mp-1017578,0.3
mp-1023125,0.23
mp-1025237,0.23
mp-1025526,0.37
mp-1025571,0.46
mp-10445,0.29
mp-1364,0.36
mp-18105,0.23
mp-18468,0.28
mp-19156,0.41
mp-19317,0.35
mp-2510,0.39
mp-28736,0.24
mp-3021,0.29
mp-3576,0.31
mp-36884,0.33
mp-41,0.47
mp-5078,0.34
mp-5446,0.33
mp-558733,0.21
mp-560236,0.39
mp-567750,0.38
mp-568895,0.26
mp-605,0.29
mp-631523,0.44
mp-6996,0.26
mp-755544,0.31
mp-7591,0.25
mp-761341,0.29
mp-776651,-0.09
mp-861935,0.3
mp-863677,0.37
mp-865178,0.46
mp-865755,-0.04
mp-866121,0.31
mp-8675,0.52
mp-971738,0.38
mp-973533,0.47
mp-976273,0.23
mp-976765,0.37
mp-977586,0.16
mp-978283,0.1
mp-980206,0.33
mp-983152,0.3
mp-997027,0.27
mp-1008528,0.14
mp-1009490,0.41
mp-1014244,0.31
mp-1018828,0.28
mp-1018936,0.34
mp-1025296,0.37
mp-10694,0.3
mp-11565,0.31
mp-11775,0.29
mp-12693,0.25
mp-13034,0.79
mp-1416,0.16
mp-15722,0.26
mp-1602,0.24
mp-1603,0.29
mp-16764,0.26
mp-1919,0.37
mp-2014,0.21
mp-21026,0.39
mp-21468,0.1
mp-23223,0.23
mp-23807,0.17
mp-2458,0.26
mp-27768,0.25
mp-2894,0.3
mp-30465,0.48
mp-31441,0.38
mp-3161,0.16
mp-32994,0.3
mp-33322,0.23
mp-3433,0.3
mp-3539,0.42
mp-4438,0.27
mp-4536,0.33
mp-546125,0.3
mp-549490,0.25
mp-553875,0.29
mp-555056,0.32
mp-569120,0.34
mp-570963,0.34
mp-5777,0.26
mp-605027,0.6
mp-631355,0.55
mp-682,0.24
mp-774712,0.38
mp-7760,0.29
mp-7908,0.23
mp-862261,0.36
mp-865525,0.36
mp-865558,0.31
mp-866071,0.31
mp-867788,0.3
mp-9076,0.23
mp-9615,0.21
mp-961651,0.26
mp-961661,0.3
mp-972370,0.27
mp-972941,0.39
mp-973149,0.32
mp-989541,0.32
mp-999187,0.48
mp-1007924,0.42
mp-1008682,0.28
mp-1017987,0.26
mp-1018025,0.36
mp-1018074,0.41
mp-1025242,0.27
mp-10849,0.33
mp-1123,0.36
mp-1954,0.17
mp-19850,0.3
mp-20998,0.66
mp-21038,0.28
mp-2130,0.32
mp-2143,0.78
mp-22036,0.37
mp-22344,0.34
mp-22759,0.26
mp-22862,0.24
mp-22891,0.41
mp-23002,0.13
mp-23870,0.16
