id,target,prediction,abs_error
mp-861640,0.32,0.32120943,0.0012094300000000113
mp-11512,0.32,0.31910008,0.0008999199999999985
mp-4090,0.24,0.23913081,0.0008691899999999919
mp-29352,0.28,0.27926075,0.0007392500000000246
mp-2187,0.28,0.27927846,0.0007215400000000205
mp-16341,0.39,0.38933444,0.0006655600000000095
mp-863690,0.3,0.2993583,0.0006416999999999673
mp-867187,0.31,0.31042486,0.0004248600000000269
mp-4551,0.11,0.10967837,0.0003216300000000033
mp-696,0.32,0.32023913,0.0002391299999999763
mp-776490,0.24,0.23979808,0.00020191999999999433
